transaction_frequency,average_transaction_amount,median_transaction_amount,largest_deposit,largest_withdrawal,average_balance,minimum_balance,maximum_balance,balance_variance,active_month_count,transaction_consistency,average_monthly_income,median_income,income_variance,income_consistency,average_monthly_expense,monthly_savings,monthly_transaction_count,cash_flow_stability,expense_stability,total_income,total_expense,essential_expense,discretionary_expense,atm_withdrawals,emi_payments,utility_payments,investment_amount,atm_ratio,emi_ratio,food_ratio,groceries_ratio,investment_ratio,others_ratio,salary_ratio,shopping_ratio,travel_ratio,utilities_ratio,expense_ratio,savings_ratio,essential_expense_ratio,discretionary_expense_ratio,atm_cash_ratio,financial_buffer,cash_reserve_ratio,Gender,Age,Education,Employment_Type,Annual_Income,Monthly_Income,Account_Type,Customer_Segment,Savings_Balance,Credit_Card_Holder,Device_Age_Years,OS,Rooted,SIM_Age_Years,Phone_Vintage_Years,KYC_Status,Face_Match_Score,OCR_Match_Score,Liveness_Score,Address_Match_Score,kyc_verified,total_loans,total_loan_amount,total_monthly_emi,avg_interest_rate,max_debt_to_income,avg_credit_score,approved_loan_count,income_stability_index,net_disposable_income,dti_ratio,device_risk_index,biometric_identity_score
92,4505.390869565218,1960.65,56340.9,21358.98,16161.16554347826,1096.86,61928.47,179909899.91273704,12,0.3401972479976205,17963.7425,6800.41,470818342.7026932,0.4637339508874007,16577.5875,1386.155,7.666666666666667,0.0446940153258655,0.5411756849703644,215564.91,198931.05,66059.51,89617.6,43253.939999999995,0.0,31683.500000000004,13940.080000000002,0.2174318187130666,0.0,0.1934488356644174,0.1728036422670066,0.0646676678500225,0.0,0.0,0.0794240517003253,0.1075479669966051,0.1592687516604371,0.9228359569282404,0.0771640430717596,0.3320723939274437,0.4504957873594897,0.2174318187130666,0.0661652366485774,0.9748804247589258,Male,31,Master's,Salaried - Private,231763.93,19313.66,Current,Mass Market,24460.57,0,3.8,Android 13,0,5.4,6.5,VERIFIED,0.88,0.9,0.9,0.93,1,3.0,13389365.24,122456.1,8.996666666666668,6.3404,627.0,0.0,0.4947106445205862,-119720.0275,6.340388098371826,0.1282051282051282,0.9000000000000001
93,8649.68623655914,2420.53,146643.09,46821.57,31494.5323655914,959.08,156758.87,1165721667.343101,12,0.2811774995399742,33907.23416666667,7019.3,2981834316.7960267,0.3934141493494576,33127.83416666667,779.3999999999996,7.75,0.0124297155659226,0.5426854210040539,406886.81,397534.01,90178.82,253403.54,53951.649999999994,0.0,48404.97,101231.46,0.135715809573123,0.0,0.068911261202532,0.1050824557124056,0.2487951378910513,0.0,0.0,0.1113631510420957,0.2025156790987518,0.121763091414493,0.977013754758971,0.022986245241029,0.2268455471268986,0.6374386432999782,0.135715809573123,0.0289508814604315,0.9506969941693711,Female,26,Bachelor's,Salaried - Govt,284047.02,23670.59,Salary,Mass Market,27986.01,0,3.3,Android 13,0,2.3,5.0,VERIFIED,0.91,0.95,0.92,0.76,1,1.0,635865.69,20580.35,10.21,0.8694,638.0,0.0,0.4531226580112961,-30037.594166666662,0.8694481210650008,0.1470588235294117,0.8940000000000001
96,7049.0564583333335,2442.635,65365.15,97143.35,31694.004791666663,456.36,283855.18,2258028228.5245466,12,0.3293061087133973,17044.3475,5321.75,619130191.0671114,0.417079294729164,39348.104166666664,-22303.756666666668,8.0,0.2593230865058348,0.4203677476093347,204532.17,472177.25,286785.60000000003,144434.1,40957.55,8480.31,64715.13,50691.45,0.086741896184113,0.0179600139566232,0.0375764609582524,0.4523516539604565,0.2478409631110842,0.0,0.0,0.0374692978113621,0.1234869956144646,0.1370568573560034,2.3085720451702048,-1.3085720451702048,0.6073685252730834,0.3058895785428036,0.086741896184113,0.0115980174817825,0.8054773022207233,Male,20,Bachelor's,Salaried - Private,1563625.98,130302.16,Savings,Affluent,304129.34,1,1.0,Android 14,0,7.0,4.9,REJECTED,0.41,0.5,0.59,0.39,0,1.0,58632.68,2826.77,14.42,0.0217,755.0,1.0,0.4183946758812323,88127.28583333334,0.0216939611745499,0.4545454545454545,0.469
90,7562.855285333332,3072.135,84089.87,84997.22,30723.13433333333,549.86,264922.62,2058796514.8831568,12,0.3399003955231678,16069.519166666669,4187.485,845628471.57639,0.3659693111485039,40651.89547333333,-24582.37630666667,7.5,0.2657050953492104,0.3971095455939972,192834.23,487822.74568,114188.36567999996,310233.7,63400.68000000001,19481.89567999998,80194.87,47124.65,0.1299666334984497,0.0399364233269672,0.4275690132268291,0.0297476903824391,0.2443790710808968,0.0,0.0,0.0999561017435336,0.0118286817314278,0.1643934619904048,2.5297518271522645,-1.5297518271522643,0.2340775756998112,0.635955790801739,0.1299666334984497,0.013526060558743,0.7557614220839216,Female,44,Diploma,Self-Employed Business,953594.37,79466.2,Savings,Affluent,295538.38,1,4.9,Android 14,0,9.6,6.8,VERIFIED,0.97,0.92,0.98,0.98,1,2.0,1730995.11,72469.54,12.33,0.912,706.0,1.0,0.3784254049267012,-33655.23547333332,0.911954264832092,0.1,0.959
100,3088.6433999999995,829.5450000000001,51092.82,11380.01,11525.380700000002,553.61,52150.57,175449092.48141268,12,0.2908317044630311,12680.345,1912.465,367219363.39986366,0.4087000294171027,13058.35,-378.00500000000073,8.333333333333334,0.0190117840601571,0.6112110443662508,152164.13999999998,156700.2,44348.23,89555.13,22796.839999999997,0.0,27724.37,23577.85,0.1454806056405799,0.0,0.178621980061289,0.1060870375404753,0.1549501084815384,0.0,0.0,0.1513092516793214,0.0911102219397295,0.1769261940954765,1.0298103087889172,-0.029810308788917,0.2830132316359519,0.5715061627234681,0.1454806056405798,0.0423950958582056,0.8826062021618353,Male,20,Diploma,Salaried - Private,233779.25,19481.6,Savings,Mass Market,13088.9,0,0.2,Android 14,0,8.2,6.0,VERIFIED,0.86,0.98,0.97,0.76,1,0.0,0.0,0.0,0.0,0.0,650.0,0.0,0.489704435396762,6423.249999999998,0.0,1.6666666666666663,0.898
99,6827.577474747475,1638.67,134661.28,34808.4,29446.26676767677,1695.02,137575.02,1111356167.140998,12,0.2668998890609865,27318.260833333337,3919.805,2361896232.1755905,0.3699311096847761,29009.25333333333,-1690.9925,8.25,0.0360015025942475,0.6077742633211488,327819.13,348111.04,121645.38,177254.65,49211.01,0.0,37906.48,35715.91,0.1413658411982567,0.0,0.2561773105501049,0.2405522674604057,0.108950048156128,0.0,0.0,0.1239391603322893,0.0264743111853045,0.1088919213823267,1.0618997128080965,-0.0618997128080963,0.3494441888427325,0.5091899699590108,0.1413658411982567,0.0584303215433788,1.0150646219439674,Female,43,Bachelor's,Salaried - Govt,439603.25,36633.6,Savings,Mass Market,39194.15,1,1.5,Android 13,0,8.5,2.6,VERIFIED,0.92,0.95,0.82,0.93,1,2.0,12402068.23,107947.51,8.985,2.9467,663.0,0.0,0.4650683711393252,-100323.16333333332,2.946680369933613,0.3125,0.911
91,7826.678901098901,1665.87,145343.8,43889.57,22232.373626373625,191.87,146351.34,1035662671.966046,12,0.2566566878982878,33530.21583333333,2099.215,3171043591.9639354,0.3834511080174244,25822.099166666667,7708.116666666665,7.583333333333333,0.1059673853192253,0.457445719028896,402362.59,309865.19,105831.98,186489.58,17543.629999999997,0.0,65933.90000000001,5211.25,0.0566169759178177,0.0,0.3411269268419599,0.1287594776296105,0.0129516265416225,0.0,0.0,0.1308514196125095,0.1130448696092646,0.2127825329460208,0.7701143140568809,0.2298856859431191,0.3415420105756312,0.601841013506551,0.0566169759178176,0.0074304570965199,0.8609824276049965,Female,54,Diploma,Self-Employed Professional,550791.33,45899.28,Savings,Mass Market,40530.28,0,2.2,Android 10,0,2.0,4.1,VERIFIED,0.89,0.99,0.83,0.89,1,0.0,0.0,0.0,0.0,0.0,650.0,0.0,0.4130489524220131,20077.180833333332,0.0,0.217391304347826,0.908
92,8876.469754782609,2404.3599999999997,138129.53,49850.32,27243.409347826087,850.2,144739.33,929363899.9570827,12,0.296111466062489,33723.62,6661.514999999999,2859649512.5471635,0.3971167244935328,34329.31478666666,-605.6947866666669,7.666666666666667,0.0105117399999386,0.5880278726474149,404683.44,411951.77744,178932.23744,211680.04,21339.500000000004,24404.91743999999,48921.45,25656.78,0.0518009659591966,0.0592421705075772,0.1237815025750845,0.2563549322599568,0.0633996291026882,0.0,0.0,0.2081377110030512,0.1196464069321288,0.1187552832130341,1.0179605506961191,-0.0179605506961194,0.4343523859805682,0.5138466480602352,0.0518009659591966,0.0247660055344365,0.7935902454542231,Male,42,Doctorate,Salaried - Private,1104602.55,92050.21,Savings,Affluent,102871.86,0,0.2,Android 13,0,4.5,0.8,VERIFIED,0.93,0.98,0.94,0.89,1,1.0,1515908.01,49220.69,10.43,0.5347,689.0,1.0,0.4734811837550856,8500.20521333335,0.5347156731092737,1.6666666666666663,0.939
98,7455.244489795918,2056.25,141371.5,32052.9,27292.734285714287,1817.61,146387.47,980628647.1582724,12,0.2706330593709828,30423.884166666667,6768.4,2724074290.0327177,0.3784398724186791,30460.6125,-36.72833333333377,8.166666666666666,0.0012661007061202,0.5146987895284236,365086.61,365527.35,92770.89,211983.59,60772.869999999995,0.0,55617.86,127445.49,0.1662608010043571,0.0,0.0523603226954152,0.1016422710913424,0.3490828929606593,0.0,0.0,0.0705656088388461,0.1083511534772979,0.1521578617851715,1.0012072203907998,-0.0012072203907998,0.2538001328765139,0.579939066119129,0.1662608010043571,0.0596708290091015,0.8960008366776698,Female,40,Bachelor's,Unemployed,458173.52,38181.13,Current,Mass Market,46506.78,1,0.9,Android 14,0,8.2,0.9,VERIFIED,0.92,0.99,0.84,0.9,1,3.0,20877812.92,208672.07,8.57,5.4653,665.0,0.0,0.4329434392625769,-200951.5525,5.465319386827996,0.5,0.921
91,207037.41304615384,4702.54,91765.95,4166741.63,1240719.564505495,709.82,15459662.1,8718856631854.022,12,0.2489604265709364,17813.149166666666,3022.63,871731691.007881,0.3865726273695713,1552220.566433333,-1534407.4172666662,7.583333333333333,0.3028396470625539,0.3057346574586264,213757.79,18626646.7972,5347172.067199998,8312757.71,4966717.02,132708.4071999983,1533241.82,1480653.21,0.2666457937424683,0.0071246536558554,0.2828128372945728,0.1976320204103172,6.926780118750292,0.0,0.0,0.0243117639439038,0.0596673701982188,0.0823144303262614,87.13903150476996,-86.13903150476993,0.287071104392434,0.4462831018650975,0.2666457937424684,0.0004572932580264,0.7993191118169499,Male,18,Diploma,Salaried - Private,35711096.54,2975924.71,Current,Ultra HNI,18506551.63,1,1.0,Android 13,0,2.0,5.3,VERIFIED,0.93,0.97,0.88,0.77,1,2.0,2050381.64,182273.35,11.98,0.0612,758.0,2.0,0.3542374394051933,1241430.7935666668,0.0612493150070318,0.4545454545454545,0.9000000000000001
100,7383.6661,1938.61,146813.46,43908.74,23394.412,885.75,147699.21,1011362071.0830404,12,0.2632415690479245,29431.7825,3073.52,2968684458.239475,0.3607011385333867,32098.76833333333,-2666.9858333333336,8.333333333333334,0.0422818756775066,0.514392440441837,353181.39,385185.22,104941.34,222850.81,57393.07,0.0,49526.27,95336.8,0.1490012259556584,0.0,0.1199436208897111,0.1438660341121084,0.2699372127166723,0.0,0.0,0.1376651990956454,0.0734371375931818,0.1285778047246984,1.0906158447363263,-0.0906158447363265,0.2724438388368069,0.5785549352075348,0.1490012259556584,0.0275945167366494,0.7288258464330486,Male,46,Bachelor's,Salaried - Private,562670.61,46889.22,Salary,Mass Market,61897.05,1,1.2,Android 13,0,3.8,2.0,VERIFIED,0.95,0.97,0.85,0.83,1,0.0,0.0,0.0,0.0,0.0,650.0,0.0,0.4221776592967668,14790.451666666671,0.0,0.3846153846153846,0.912
93,7003.7518279569895,1541.97,135211.38,44297.29,21336.969569892473,519.5,136443.56,792960278.0968497,12,0.269696443718237,26456.898333333334,1638.35,2401430206.371415,0.3605795864230304,27822.178333333333,-1365.280000000001,7.75,0.0230540316103363,0.4863737827445,317482.78,333866.14,128454.04,120863.97,84548.12999999999,0.0,85007.58000000002,33236.9,0.2532396067477822,0.0,0.1071728927048427,0.130131375406922,0.1046888275326302,0.0,0.0,0.1160739750368216,0.0392148182502124,0.2546157570815657,1.0516039326605366,-0.0516039326605367,0.3847471324884877,0.36201326076373,0.2532396067477822,0.0186721540555145,0.7669050681171492,Female,48,High School,Salaried - Govt,442538.45,36878.2,Savings,Mass Market,71071.64,0,0.6,Android 13,0,1.8,3.2,VERIFIED,0.98,0.99,0.85,0.76,1,1.0,402707.37,19289.51,13.76,0.5231,657.0,0.0,0.4108972649516182,-10233.488333333336,0.5230599649657521,0.7142857142857143,0.913
90,23523.451444444443,2472.125,74604.38,427058.18,134492.3951111111,249.21,1378766.22,86603220644.56438,12,0.2720786840719857,13306.322500000002,3606.475,609923926.762257,0.3601191626228467,163119.56333333332,-149813.24083333334,7.5,0.2986800192899808,0.3187908381908534,159675.87,1957434.76,317226.87,981442.81,658765.08,0.0,30293.589999999997,30941.21,0.3365451015082617,0.0,0.121358731771985,0.1465863822710494,0.1937751145492428,0.0,0.0,0.2816082462947577,0.0826183499469479,0.0154761684113548,12.258801282873865,-11.25880128287386,0.1620625506824043,0.5013923478093338,0.3365451015082617,0.0015277750559615,0.8245019319741381,Male,25,Bachelor's,Salaried - Private,8877205.45,739767.12,Savings,HNI,1802389.83,0,2.0,Android 13,0,6.7,3.9,VERIFIED,0.91,0.93,0.97,0.91,1,0.0,0.0,0.0,0.0,0.0,650.0,0.0,0.3435878328500494,576647.5566666666,0.0,0.238095238095238,0.928
93,6184.193225806452,1834.69,119858.52,42567.55,20514.105806451615,1676.7,129912.02,607311091.2065746,12,0.2849244669805653,23039.256666666668,3708.715,1561099988.717806,0.3785224692325519,24888.240833333333,-1848.984166666666,7.75,0.0351617758743745,0.4705052686953157,276471.08,298658.89,120194.71,133654.22,44809.95999999999,0.0,91442.12,79287.38,0.1500372548762904,0.0,0.1148307020092386,0.0962723393232995,0.2867836303167767,0.0,0.0,0.0324081094656181,0.0347977587407493,0.3061757846886794,1.0802536381020391,-0.0802536381020394,0.402448124011979,0.4475146211117305,0.1500372548762904,0.0673691648689915,0.824248927187198,Female,67,Master's,Self-Employed Business,341741.05,28478.42,Savings,Mass Market,64132.98,1,3.0,Android 13,0,5.4,4.6,VERIFIED,0.92,0.99,0.94,0.91,1,0.0,0.0,0.0,0.0,0.0,650.0,0.0,0.4153155890176574,3590.179166666665,0.0,0.1612903225806451,0.943
94,4857.418191489362,1420.62,104304.99,30659.53,15976.646595744682,1274.04,108043.5,386035563.6246077,12,0.2803404012926706,19421.149166666662,4009.99,1087092538.197845,0.3809044197418023,18628.626666666667,792.5225000000022,7.833333333333333,0.017445034504181,0.4358967232319122,233053.79,223543.52,64231.15,112475.77,46836.600000000006,0.0,47950.259999999995,12175.259999999998,0.2095189339418114,0.0,0.1842844740030934,0.072830963742541,0.0522422741977291,0.0,0.0,0.1257281803561114,0.1386718344597955,0.2145007826663908,0.9591928112389848,0.0408071887610153,0.2873317464089319,0.5031493196492567,0.2095189339418114,0.0683915149944851,0.8576395287545627,Male,58,High School,Self-Employed Professional,504373.72,42031.14,Salary,Mass Market,39971.94,0,4.1,Android 13,0,1.7,6.1,VERIFIED,0.94,0.98,0.97,0.78,1,1.0,1184478.78,104642.0,10.92,2.4896,665.0,0.0,0.4029013411378462,-81239.48666666666,2.4896303074339645,0.119047619047619,0.926
100,249910.0446,6074.860000000001,138139.51,7159654.71,1184215.0917999998,6648.57,24106524.08,11991656652388.326,12,0.2053555317429823,37519.604166666664,7503.145,3293018065.4144635,0.4057931439471671,2045064.100833333,-2007544.4966666668,8.333333333333334,0.2834498008913214,0.2876931063944845,450235.25,24540769.21,12993815.32,10493352.92,1053600.97,0.0,5778417.29,5991574.380000001,0.0429326791260753,0.0,0.0142228202797234,0.2940167835920902,13.307652788181292,0.0,0.0,0.0321874144710234,0.1370305735416677,0.2354619466306451,54.50654787691546,-53.50654787691546,0.5294787302227353,0.4275885906511892,0.0429326791260753,0.0032510325702215,0.579060133771577,Female,31,Bachelor's,Self-Employed Business,21536217.51,1794684.79,Savings,Ultra HNI,24106116.16,1,1.6,Android 13,0,2.8,2.0,VERIFIED,0.85,1.0,0.93,0.94,1,0.0,0.0,0.0,0.0,0.0,650.0,0.0,0.3585531289260941,-250379.3108333333,0.0,0.2941176470588235,0.929
100,8974.0916,2679.21,147272.32,32918.13,34964.115,861.67,151092.79,1313109140.8918655,12,0.2929787940332835,36935.95583333333,9111.425,3191306789.10159,0.4057953957659412,37848.14083333333,-912.1850000000012,8.333333333333334,0.0145166456477194,0.582766773729703,443231.47,454177.69,117736.47,249943.19,86498.03,0.0,53623.01,76516.56,0.1904497554690544,0.0,0.1098777000693275,0.1411638251099476,0.1726334098072955,0.0,0.0,0.172977408907954,0.0989924229875756,0.1180661471945044,1.024696396219339,-0.0246963962193388,0.259229972304452,0.5503202722264936,0.1904497554690544,0.0227665079718028,0.9238000660050034,Male,23,Master's,Self-Employed Business,586193.18,48849.43,Current,Mass Market,32496.55,0,1.2,iOS 17,0,6.4,1.9,VERIFIED,0.89,0.98,0.87,0.96,1,0.0,0.0,0.0,0.0,0.0,650.0,0.0,0.4765839469514459,11001.28916666667,0.0,0.3846153846153846,0.927
99,7605.830303030302,2256.48,119423.7,52852.74,25326.72959595959,1558.2,125561.54,795502480.15232,12,0.3042552511798355,25147.685,6679.54,1820163491.9028816,0.3810651860557993,37600.415,-12452.729999999998,8.25,0.1917493048635682,0.4856433191208357,301772.22000000003,451204.98,89294.55,273436.32,88474.11,0.0,28287.14,78027.78999999998,0.1960840724763277,0.0,0.1728354372329844,0.1352099659892938,0.2585651853573532,0.0,0.0,0.1052456912155535,0.1550003725579447,0.0626924374815189,1.4951839503318096,-0.4951839503318097,0.1979024034708127,0.6060135240528596,0.1960840724763277,0.0414410319673333,0.6735757995213508,Female,22,Bachelor's,Salaried - Private,1686826.96,140568.91,Savings,Affluent,169570.46,1,3.4,Android 14,0,9.6,4.0,VERIFIED,0.98,0.98,0.89,0.8,1,2.0,7504127.44,104196.97,11.925,0.7413,717.0,0.0,0.4228964392818138,-1228.4750000000058,0.7412518884865793,0.1428571428571428,0.926
100,5231.6613664,1101.365,104257.82,22728.35,15431.0868,108.19,107240.02,561778515.4291795,12,0.267190579392918,22026.186666666665,5598.08,1451019693.893988,0.3765476412955536,21570.991386666665,455.195280000002,8.333333333333334,0.0143300898378593,0.4708583103682299,264314.24,258851.89664,58962.86664,127095.64,72793.38999999998,13705.89664,37649.8,52707.02,0.2812163671384564,0.0529487974316895,0.0609858000073103,0.0293881176794301,0.1994104441743282,0.0,0.0,0.0884979028446495,0.1378953774854596,0.1454491950366572,0.9793339043707976,0.0206660956292026,0.2277861101477769,0.4909975227137667,0.2812163671384563,0.0050155321125793,0.7153628928496153,Male,47,Bachelor's,Salaried - Private,501529.64,41794.14,Savings,Mass Market,2000.85,0,0.9,Android 12,0,5.5,4.8,VERIFIED,0.94,0.92,0.94,0.84,1,1.0,635944.43,15075.72,14.84,0.3607,643.0,1.0,0.4142719089246242,5147.428613333337,0.3607137268526161,0.5,0.914
95,9812.753240421052,3065.66,121745.1,56356.72,36143.765578947365,134.87,193767.08,1648861608.4292288,12,0.3126683746044316,32351.385,3764.915,2938862049.3512454,0.3839784697258134,45332.91148666667,-12981.52648666667,7.916666666666667,0.1567059229345825,0.5205325528839682,388216.62,543994.93784,147805.59784000003,294626.35,101562.99,25741.62784000003,43537.12,77227.10999999999,0.1866984101051906,0.0473196091533689,0.0702485948706378,0.1443521704665133,0.198927882067491,0.0,0.0,0.152136746581899,0.1772493332067731,0.0800322153233072,1.401266483232995,-0.4012664832329951,0.2717039949431895,0.5415975949516199,0.1866984101051906,0.0029751012140411,0.7972963657888591,Male,66,Master's,Salaried - Private,829479.59,69123.3,Salary,Affluent,208914.92,1,0.4,Android 13,0,9.7,4.3,VERIFIED,0.98,0.93,0.84,0.98,1,1.0,903151.57,20282.32,12.42,0.2934,678.0,1.0,0.4386001029890753,3508.068513333332,0.2934223337138128,1.0,0.937
93,3871.7523655913974,1751.23,48126.22,18404.86,13500.510215053762,841.4,56054.2,153311504.2588543,12,0.3381671371826924,14571.031666666668,4781.465,429450519.4144879,0.4234458737340019,15435.049166666666,-864.0174999999996,7.75,0.0327729280132219,0.554947497830535,174852.38,185220.59,88192.03,82034.48,14994.08,0.0,51327.84,11827.63,0.0809525550048188,0.0,0.0868746827768986,0.1990285745229512,0.0676435173487487,0.0,0.0,0.2755346476328577,0.0166351915842617,0.277117355041359,1.059296933790664,-0.0592969337906638,0.4761459295643103,0.4429015154308708,0.0809525550048188,0.0545122980117923,0.8746658380725661,Male,50,High School,Salaried - Private,471879.46,39323.29,Current,Mass Market,27265.28,0,2.1,Android 13,0,2.3,3.0,VERIFIED,0.92,0.88,0.86,0.92,1,2.0,9692649.06,113103.13,9.11,2.8762,668.0,0.0,0.4760465233726151,-89214.88916666666,2.8762377206993612,0.2272727272727272,0.8960000000000001
93,6876.462580645161,2383.76,140187.97,36144.02,28605.10827956989,1434.09,141622.06,740851973.7670448,12,0.2881149751751669,26033.030833333338,8793.445,1799712040.3758628,0.3906024089393552,27259.55416666667,-1226.5233333333333,7.75,0.0270921388689566,0.6149829854215587,312396.37,327114.65,95561.33,203456.01,28097.31,0.0,32594.21,80089.99,0.0858943798451093,0.0,0.0923648635119216,0.1924925098891169,0.2563729853839211,0.0,0.0,0.2473855878970874,0.0373834372749737,0.0996415476958919,1.0471141197959504,-0.0471141197959502,0.2921340575850087,0.6219715625698818,0.0858943798451093,0.0526087107379629,1.04936082610436,Male,46,Bachelor's,Salaried - Private,199211.65,16600.97,Current,Mass Market,65622.19,0,4.8,Android 13,0,3.5,5.5,VERIFIED,0.97,0.97,0.92,0.78,1,0.0,0.0,0.0,0.0,0.0,650.0,0.0,0.4803546395322366,-10658.584166666667,0.0,0.1020408163265306,0.922
99,10336.771717171718,2863.64,61807.32,140300.53,63874.67040404041,273.0,669383.75,17178858904.205477,12,0.3136893936189023,14105.722500000002,3124.675,518220039.094366,0.3929227969595497,71172.64416666667,-57066.92166666666,8.25,0.3115104403176553,0.3726325434831787,169268.66999999998,854071.73,289611.2,515831.87,48628.66,0.0,39301.869999999995,29084.72,0.0569374424792165,0.0,0.137559476415406,0.293077643490202,0.1718257726016279,0.0,0.0,0.0958826959417097,0.336471492856929,0.0460170599488171,5.045657474593497,-4.045657474593496,0.3390947034390191,0.6039678540817643,0.0569374424792165,0.003835743398274,0.8974609718653079,Male,29,Diploma,Salaried - Private,4009029.23,334085.77,Salary,HNI,702904.04,0,0.4,Android 13,0,3.0,6.5,VERIFIED,0.93,0.99,0.95,0.85,1,0.0,0.0,0.0,0.0,0.0,650.0,0.0,0.3848066955690012,262913.12583333335,0.0,1.0,0.936
