Fraud_Record_ID,Customer_ID,Transaction_ID,Fraud_Type,Fraud_Score,Device_Risk,Geo_Risk,Velocity_Risk,AML_Risk,Final_Label
FRD_00008560,CUST_00000644,TXN_0000060992,None,0.186,0.238,0.032,0.384,0.001,0
FRD_00008561,CUST_00000278,TXN_0000026323,None,0.132,0.193,0.0,0.258,0.001,0
FRD_00008562,CUST_00000412,TXN_0000038970,None,0.085,0.155,0.003,0.121,0.0,0
FRD_00008563,CUST_00000755,TXN_0000071534,None,0.204,0.247,0.037,0.353,0.111,0
FRD_00008564,CUST_00000972,TXN_0000092053,None,0.061,0.053,0.001,0.039,0.163,0
FRD_00008565,CUST_00000839,TXN_0000079475,None,0.117,0.267,0.033,0.047,0.026,0
FRD_00008566,CUST_00000220,TXN_0000020860,None,0.138,0.185,0.213,0.115,0.009,0
FRD_00008567,CUST_00000537,TXN_0000050836,None,0.195,0.278,0.006,0.386,0.0,0
FRD_00008568,CUST_00000124,TXN_0000011690,None,0.065,0.082,0.009,0.11,0.035,0
FRD_00008569,CUST_00000399,TXN_0000037754,None,0.09,0.159,0.0,0.118,0.024,0
FRD_00008570,CUST_00000666,TXN_0000063118,None,0.095,0.105,0.002,0.229,0.001,0
FRD_00008571,CUST_00000589,TXN_0000055733,None,0.153,0.13,0.052,0.274,0.145,0
FRD_00008572,CUST_00000921,TXN_0000087245,None,0.15,0.228,0.055,0.025,0.266,0
FRD_00008573,CUST_00000721,TXN_0000068283,None,0.062,0.153,0.02,0.013,0.006,0
FRD_00008574,CUST_00000039,TXN_0000003628,None,0.124,0.135,0.28,0.07,0.014,0
FRD_00008575,CUST_00000299,TXN_0000028266,None,0.107,0.233,0.015,0.062,0.037,0
FRD_00008576,CUST_00000822,TXN_0000077894,None,0.182,0.239,0.098,0.272,0.054,0
FRD_00008577,CUST_00000205,TXN_0000019402,None,0.225,0.18,0.003,0.64,0.005,0
FRD_00008578,CUST_00000551,TXN_0000052184,None,0.117,0.203,0.032,0.158,0.0,0
FRD_00008579,CUST_00000559,TXN_0000052911,None,0.168,0.287,0.122,0.07,0.13,0
FRD_00008580,CUST_00000009,TXN_0000000832,None,0.098,0.138,0.183,0.047,0.007,0
FRD_00008581,CUST_00000149,TXN_0000014150,None,0.176,0.26,0.194,0.181,0.003,0
FRD_00008582,CUST_00000388,TXN_0000036695,None,0.16,0.211,0.344,0.067,0.001,0
FRD_00008583,CUST_00000782,TXN_0000074119,None,0.062,0.033,0.117,0.107,0.003,0
FRD_00008584,CUST_00000845,TXN_0000079988,None,0.083,0.113,0.055,0.104,0.032,0
FRD_00008585,CUST_00000026,TXN_0000002431,None,0.193,0.089,0.146,0.504,0.034,0
FRD_00008586,CUST_00000988,TXN_0000093583,None,0.126,0.282,0.0,0.111,0.0,0
FRD_00008587,CUST_00000467,TXN_0000044267,None,0.17,0.29,0.022,0.247,0.011,0
FRD_00008588,CUST_00000300,TXN_0000028385,None,0.213,0.184,0.019,0.407,0.215,0
FRD_00008589,CUST_00000312,TXN_0000029569,None,0.183,0.196,0.069,0.401,0.0,0
FRD_00008590,CUST_00000943,TXN_0000089361,None,0.1,0.123,0.04,0.194,0.0,0
FRD_00008591,CUST_00000599,TXN_0000056753,None,0.067,0.065,0.038,0.144,0.005,0
FRD_00008592,CUST_00000323,TXN_0000030555,None,0.082,0.113,0.015,0.001,0.197,0
FRD_00008593,CUST_00000161,TXN_0000015275,None,0.196,0.321,0.196,0.121,0.07,0
FRD_00008594,CUST_00000467,TXN_0000044211,None,0.226,0.263,0.105,0.451,0.0,0
FRD_00008595,CUST_00000100,TXN_0000009455,None,0.131,0.226,0.116,0.113,0.002,0
FRD_00008596,CUST_00000739,TXN_0000070011,None,0.082,0.105,0.108,0.093,0.003,0
FRD_00008597,CUST_00000716,TXN_0000067803,None,0.222,0.267,0.054,0.417,0.068,0
FRD_00008598,CUST_00000597,TXN_0000056591,None,0.234,0.282,0.12,0.429,0.022,0
FRD_00008599,CUST_00000483,TXN_0000045745,None,0.207,0.183,0.422,0.226,0.008,0
FRD_00008600,CUST_00000113,TXN_0000010721,None,0.13,0.186,0.254,0.058,0.0,0
FRD_00008601,CUST_00000114,TXN_0000010818,None,0.17,0.328,0.084,0.137,0.021,0
FRD_00008602,CUST_00000501,TXN_0000047427,None,0.07,0.151,0.006,0.063,0.0,0
FRD_00008603,CUST_00000115,TXN_0000010836,None,0.164,0.203,0.027,0.187,0.203,0
FRD_00008604,CUST_00000399,TXN_0000037733,None,0.109,0.234,0.031,0.037,0.059,0
FRD_00008605,CUST_00000118,TXN_0000011134,None,0.103,0.155,0.024,0.043,0.165,0
FRD_00008606,CUST_00000888,TXN_0000084111,None,0.142,0.302,0.01,0.128,0.01,0
FRD_00008607,CUST_00000512,TXN_0000048481,None,0.068,0.108,0.019,0.096,0.013,0
FRD_00008608,CUST_00000936,TXN_0000088635,None,0.211,0.197,0.253,0.095,0.337,0
FRD_00008609,CUST_00000862,TXN_0000081625,None,0.142,0.244,0.0,0.227,0.0,0
FRD_00008610,CUST_00000492,TXN_0000046609,None,0.124,0.074,0.315,0.079,0.076,0
FRD_00008611,CUST_00000449,TXN_0000042523,None,0.098,0.181,0.039,0.087,0.024,0
FRD_00008612,CUST_00000622,TXN_0000058888,None,0.151,0.203,0.218,0.102,0.053,0
FRD_00008613,CUST_00000870,TXN_0000082424,None,0.075,0.067,0.025,0.139,0.059,0
FRD_00008614,CUST_00000672,TXN_0000063674,None,0.087,0.117,0.004,0.182,0.0,0
FRD_00008615,CUST_00000081,TXN_0000007621,None,0.129,0.175,0.092,0.166,0.041,0
FRD_00008616,CUST_00000179,TXN_0000016959,None,0.095,0.201,0.038,0.066,0.002,0
FRD_00008617,CUST_00000821,TXN_0000077766,None,0.07,0.101,0.048,0.093,0.009,0
FRD_00008618,CUST_00000906,TXN_0000085784,None,0.146,0.042,0.01,0.445,0.089,0
FRD_00008619,CUST_00000286,TXN_0000027108,None,0.132,0.124,0.013,0.344,0.001,0
FRD_00008620,CUST_00000863,TXN_0000081760,None,0.124,0.141,0.012,0.274,0.017,0
FRD_00008621,CUST_00000862,TXN_0000081672,None,0.093,0.117,0.134,0.055,0.056,0
FRD_00008622,CUST_00000125,TXN_0000011835,None,0.122,0.2,0.049,0.12,0.06,0
FRD_00008623,CUST_00000622,TXN_0000058926,None,0.059,0.053,0.131,0.057,0.001,0
FRD_00008624,CUST_00000019,TXN_0000001752,None,0.197,0.103,0.319,0.343,0.058,0
FRD_00008625,CUST_00000537,TXN_0000050839,None,0.043,0.026,0.091,0.062,0.0,0
FRD_00008626,CUST_00000837,TXN_0000079284,None,0.138,0.16,0.002,0.314,0.016,0
FRD_00008627,CUST_00000842,TXN_0000079744,None,0.195,0.106,0.278,0.205,0.257,0
FRD_00008628,CUST_00000231,TXN_0000021822,None,0.179,0.305,0.185,0.069,0.09,0
FRD_00008629,CUST_00000217,TXN_0000020570,None,0.087,0.173,0.007,0.099,0.001,0
FRD_00008630,CUST_00000485,TXN_0000045923,None,0.149,0.194,0.21,0.154,0.003,0
FRD_00008631,CUST_00000896,TXN_0000084884,None,0.137,0.09,0.09,0.337,0.017,0
FRD_00008632,CUST_00000589,TXN_0000055791,None,0.224,0.335,0.31,0.152,0.035,0
FRD_00008633,CUST_00000036,TXN_0000003364,None,0.082,0.204,0.05,0.0,0.001,0
FRD_00008634,CUST_00000273,TXN_0000025772,None,0.106,0.264,0.023,0.035,0.0,0
FRD_00008635,CUST_00000515,TXN_0000048803,None,0.175,0.249,0.004,0.347,0.001,0
FRD_00008636,CUST_00000480,TXN_0000045451,None,0.15,0.32,0.004,0.147,0.0,0
FRD_00008637,CUST_00000370,TXN_0000035046,None,0.023,0.033,0.003,0.037,0.007,0
FRD_00008638,CUST_00000713,TXN_0000067536,None,0.116,0.154,0.011,0.239,0.003,0
FRD_00008639,CUST_00000423,TXN_0000040021,None,0.123,0.085,0.061,0.309,0.021,0
FRD_00008640,CUST_00000542,TXN_0000051301,None,0.244,0.256,0.391,0.267,0.047,0
FRD_00008641,CUST_00000634,TXN_0000060042,None,0.196,0.337,0.022,0.293,0.003,0
FRD_00008642,CUST_00000630,TXN_0000059718,None,0.084,0.156,0.13,0.013,0.0,0
FRD_00008643,CUST_00000710,TXN_0000067209,None,0.206,0.171,0.093,0.471,0.051,0
FRD_00008644,CUST_00000345,TXN_0000032632,None,0.27,0.185,0.468,0.43,0.023,0
FRD_00008645,CUST_00000502,TXN_0000047543,None,0.14,0.166,0.001,0.324,0.001,0
FRD_00008646,CUST_00000097,TXN_0000009203,None,0.113,0.284,0.022,0.038,0.001,0
FRD_00008647,CUST_00000992,TXN_0000093982,None,0.11,0.144,0.001,0.224,0.016,0
FRD_00008648,CUST_00000652,TXN_0000061784,None,0.081,0.204,0.032,0.012,0.0,0
FRD_00008649,CUST_00000752,TXN_0000071287,None,0.143,0.157,0.005,0.286,0.076,0
FRD_00008650,CUST_00000688,TXN_0000065205,None,0.135,0.266,0.137,0.057,0.003,0
FRD_00008651,CUST_00000385,TXN_0000036429,None,0.271,0.318,0.127,0.539,0.0,0
FRD_00008652,CUST_00000623,TXN_0000058992,None,0.156,0.225,0.007,0.297,0.006,0
FRD_00008653,CUST_00000578,TXN_0000054722,None,0.151,0.309,0.167,0.039,0.0,0
FRD_00008654,CUST_00000421,TXN_0000039814,None,0.131,0.334,0.032,0.03,0.001,0
FRD_00008655,CUST_00000762,TXN_0000072148,None,0.234,0.239,0.068,0.126,0.527,0
FRD_00008656,CUST_00000082,TXN_0000007723,None,0.143,0.121,0.014,0.379,0.018,0
FRD_00008657,CUST_00000897,TXN_0000084989,None,0.152,0.082,0.343,0.218,0.001,0
FRD_00008658,CUST_00000456,TXN_0000043143,None,0.125,0.095,0.255,0.097,0.081,0
FRD_00008659,CUST_00000798,TXN_0000075587,None,0.127,0.252,0.063,0.094,0.015,0
FRD_00008660,CUST_00000431,TXN_0000040783,None,0.178,0.285,0.017,0.178,0.154,0
FRD_00008661,CUST_00000638,TXN_0000060445,None,0.105,0.118,0.036,0.113,0.139,0
FRD_00008662,CUST_00000004,TXN_0000000352,None,0.132,0.223,0.046,0.132,0.059,0
FRD_00008663,CUST_00000404,TXN_0000038270,None,0.14,0.248,0.034,0.137,0.062,0
FRD_00008664,CUST_00000132,TXN_0000012529,None,0.094,0.089,0.062,0.181,0.026,0
FRD_00008665,CUST_00000657,TXN_0000062208,None,0.135,0.28,0.015,0.064,0.091,0
FRD_00008666,CUST_00000160,TXN_0000015138,None,0.065,0.168,0.004,0.021,0.0,0
FRD_00008667,CUST_00000618,TXN_0000058574,None,0.171,0.174,0.002,0.438,0.002,0
FRD_00008668,CUST_00000818,TXN_0000077477,None,0.2,0.206,0.145,0.334,0.076,0
FRD_00008669,CUST_00000740,TXN_0000070108,None,0.219,0.291,0.251,0.258,0.012,0
FRD_00008670,CUST_00000507,TXN_0000048024,None,0.11,0.252,0.02,0.05,0.027,0
FRD_00008671,CUST_00000154,TXN_0000014608,None,0.226,0.107,0.005,0.745,0.007,0
FRD_00008672,CUST_00000253,TXN_0000023906,Account Takeover (ATO),0.354,0.9,0.006,0.15,0.001,1
FRD_00008673,CUST_00000916,TXN_0000086756,None,0.077,0.144,0.04,0.056,0.022,0
FRD_00008674,CUST_00000009,TXN_0000000839,None,0.208,0.351,0.005,0.316,0.025,0
FRD_00008675,CUST_00000224,TXN_0000021166,None,0.082,0.201,0.008,0.041,0.001,0
FRD_00008676,CUST_00000381,TXN_0000036062,None,0.2,0.287,0.139,0.162,0.157,0
FRD_00008677,CUST_00000901,TXN_0000085346,None,0.246,0.157,0.143,0.473,0.223,0
FRD_00008678,CUST_00000871,TXN_0000082497,None,0.135,0.305,0.029,0.048,0.05,0
FRD_00008679,CUST_00000572,TXN_0000054108,None,0.188,0.173,0.106,0.394,0.037,0
FRD_00008680,CUST_00000082,TXN_0000007721,None,0.116,0.16,0.045,0.128,0.095,0
FRD_00008681,CUST_00000474,TXN_0000044923,None,0.177,0.21,0.045,0.254,0.153,0
FRD_00008682,CUST_00000093,TXN_0000008833,None,0.215,0.245,0.0,0.515,0.001,0
FRD_00008683,CUST_00000757,TXN_0000071694,None,0.236,0.259,0.175,0.1,0.427,0
FRD_00008684,CUST_00000217,TXN_0000020553,None,0.174,0.167,0.084,0.394,0.0,0
FRD_00008685,CUST_00000199,TXN_0000018887,None,0.159,0.149,0.374,0.129,0.0,0
FRD_00008686,CUST_00000153,TXN_0000014532,Account Takeover (ATO),0.331,0.883,0.014,0.075,0.0,1
FRD_00008687,CUST_00000141,TXN_0000013380,None,0.093,0.089,0.051,0.147,0.073,0
FRD_00008688,CUST_00000602,TXN_0000057016,None,0.063,0.145,0.013,0.01,0.034,0
FRD_00008689,CUST_00000858,TXN_0000081237,None,0.108,0.203,0.083,0.05,0.038,0
FRD_00008690,CUST_00000441,TXN_0000041804,None,0.093,0.186,0.006,0.106,0.003,0
FRD_00008691,CUST_00000494,TXN_0000046796,None,0.207,0.311,0.325,0.094,0.049,0
FRD_00008692,CUST_00000263,TXN_0000024889,None,0.115,0.232,0.0,0.134,0.0,0
FRD_00008693,CUST_00000030,TXN_0000002754,None,0.222,0.173,0.378,0.205,0.175,0
FRD_00008694,CUST_00000033,TXN_0000003092,None,0.152,0.239,0.017,0.261,0.0,0
FRD_00008695,CUST_00000325,TXN_0000030765,None,0.068,0.144,0.02,0.052,0.004,0
FRD_00008696,CUST_00000958,TXN_0000090720,None,0.164,0.361,0.035,0.113,0.014,0
FRD_00008697,CUST_00000991,TXN_0000093884,None,0.154,0.337,0.021,0.12,0.008,0
FRD_00008698,CUST_00000253,TXN_0000023958,UPI Phishing / Collect Request Fraud,0.491,0.988,0.169,0.445,0.0,1
FRD_00008699,CUST_00000095,TXN_0000008992,None,0.079,0.139,0.026,0.099,0.004,0
FRD_00008700,CUST_00000713,TXN_0000067555,None,0.065,0.153,0.019,0.026,0.004,0
FRD_00008701,CUST_00000041,TXN_0000003804,None,0.106,0.218,0.074,0.059,0.001,0
FRD_00008702,CUST_00000683,TXN_0000064757,None,0.112,0.196,0.171,0.031,0.005,0
FRD_00008703,CUST_00000476,TXN_0000045119,None,0.234,0.271,0.151,0.392,0.053,0
FRD_00008704,CUST_00000842,TXN_0000079710,None,0.07,0.136,0.01,0.08,0.004,0
FRD_00008705,CUST_00000910,TXN_0000086151,None,0.162,0.129,0.353,0.18,0.004,0
FRD_00008706,CUST_00000157,TXN_0000014890,None,0.148,0.222,0.124,0.182,0.001,0
FRD_00008707,CUST_00000121,TXN_0000011447,None,0.116,0.144,0.284,0.035,0.0,0
FRD_00008708,CUST_00000254,TXN_0000024073,None,0.177,0.284,0.292,0.077,0.001,0
FRD_00008709,CUST_00000765,TXN_0000072476,None,0.141,0.239,0.026,0.207,0.0,0
FRD_00008710,CUST_00000067,TXN_0000006331,None,0.265,0.258,0.159,0.57,0.0,0
FRD_00008711,CUST_00000550,TXN_0000052107,None,0.102,0.207,0.092,0.041,0.004,0
FRD_00008712,CUST_00000844,TXN_0000079924,None,0.181,0.25,0.006,0.365,0.006,0
FRD_00008713,CUST_00000079,TXN_0000007479,None,0.195,0.158,0.371,0.26,0.0,0
FRD_00008714,CUST_00000940,TXN_0000089067,None,0.159,0.372,0.053,0.055,0.02,0
FRD_00008715,CUST_00000937,TXN_0000088731,None,0.11,0.089,0.01,0.217,0.112,0
FRD_00008716,CUST_00000952,TXN_0000090135,None,0.177,0.259,0.062,0.288,0.01,0
FRD_00008717,CUST_00000337,TXN_0000031926,None,0.058,0.093,0.095,0.027,0.0,0
FRD_00008718,CUST_00000601,TXN_0000056944,None,0.108,0.16,0.007,0.204,0.0,0
FRD_00008719,CUST_00000606,TXN_0000057388,None,0.117,0.125,0.061,0.246,0.0,0
FRD_00008720,CUST_00000172,TXN_0000016332,None,0.071,0.181,0.025,0.007,0.004,0
FRD_00008721,CUST_00000556,TXN_0000052691,None,0.198,0.326,0.004,0.311,0.027,0
FRD_00008722,CUST_00000113,TXN_0000010724,None,0.097,0.16,0.1,0.051,0.04,0
FRD_00008723,CUST_00000747,TXN_0000070796,None,0.169,0.228,0.096,0.246,0.044,0
FRD_00008724,CUST_00000294,TXN_0000027873,None,0.323,0.196,0.405,0.662,0.039,0
FRD_00008725,CUST_00000567,TXN_0000053701,None,0.133,0.174,0.001,0.234,0.067,0
FRD_00008726,CUST_00000788,TXN_0000074686,None,0.163,0.28,0.201,0.07,0.034,0
FRD_00008727,CUST_00000624,TXN_0000059123,None,0.191,0.273,0.137,0.274,0.0,0
FRD_00008728,CUST_00000308,TXN_0000029175,None,0.124,0.115,0.219,0.157,0.002,0
FRD_00008729,CUST_00000772,TXN_0000073085,None,0.207,0.185,0.439,0.193,0.03,0
FRD_00008730,CUST_00000416,TXN_0000039377,None,0.114,0.028,0.11,0.328,0.001,0
FRD_00008731,CUST_00000066,TXN_0000006185,None,0.18,0.255,0.084,0.229,0.085,0
FRD_00008732,CUST_00000176,TXN_0000016667,None,0.178,0.191,0.0,0.445,0.0,0
FRD_00008733,CUST_00000247,TXN_0000023379,None,0.096,0.118,0.0,0.045,0.215,0
FRD_00008734,CUST_00000487,TXN_0000046121,None,0.128,0.155,0.196,0.138,0.0,0
FRD_00008735,CUST_00000414,TXN_0000039184,None,0.12,0.301,0.0,0.053,0.009,0
FRD_00008736,CUST_00000341,TXN_0000032301,None,0.169,0.151,0.106,0.38,0.002,0
FRD_00008737,CUST_00000741,TXN_0000070172,None,0.181,0.269,0.322,0.086,0.006,0
FRD_00008738,CUST_00000900,TXN_0000085280,None,0.201,0.212,0.015,0.309,0.232,0
FRD_00008739,CUST_00000502,TXN_0000047579,None,0.196,0.321,0.002,0.33,0.003,0
FRD_00008740,CUST_00000116,TXN_0000010991,None,0.132,0.2,0.039,0.212,0.006,0
FRD_00008741,CUST_00000279,TXN_0000026368,None,0.124,0.257,0.113,0.029,0.02,0
FRD_00008742,CUST_00000117,TXN_0000011031,None,0.135,0.081,0.086,0.353,0.006,0
FRD_00008743,CUST_00000265,TXN_0000025032,None,0.118,0.185,0.075,0.081,0.088,0
FRD_00008744,CUST_00000465,TXN_0000044061,None,0.085,0.161,0.036,0.085,0.002,0
FRD_00008745,CUST_00000866,TXN_0000082047,None,0.184,0.293,0.135,0.215,0.004,0
FRD_00008746,CUST_00000360,TXN_0000034132,Account Takeover (ATO),0.387,0.898,0.007,0.284,0.0,1
FRD_00008747,CUST_00000544,TXN_0000051564,UPI Phishing / Collect Request Fraud,0.308,0.859,0.0,0.028,0.0,1
FRD_00008748,CUST_00000871,TXN_0000082507,None,0.21,0.277,0.007,0.448,0.0,0
FRD_00008749,CUST_00000224,TXN_0000021213,None,0.161,0.152,0.05,0.378,0.014,0
FRD_00008750,CUST_00000465,TXN_0000044058,None,0.108,0.255,0.003,0.071,0.0,0
FRD_00008751,CUST_00000288,TXN_0000027284,None,0.169,0.209,0.016,0.372,0.0,0
FRD_00008752,CUST_00000745,TXN_0000070594,None,0.183,0.269,0.179,0.21,0.004,0
FRD_00008753,CUST_00000316,TXN_0000029954,None,0.217,0.321,0.262,0.203,0.007,0
FRD_00008754,CUST_00000638,TXN_0000060472,None,0.064,0.136,0.048,0.027,0.0,0
FRD_00008755,CUST_00000244,TXN_0000023123,None,0.211,0.329,0.189,0.21,0.03,0
FRD_00008756,CUST_00000812,TXN_0000076880,None,0.107,0.205,0.0,0.086,0.071,0
FRD_00008757,CUST_00000900,TXN_0000085301,None,0.149,0.106,0.069,0.363,0.039,0
FRD_00008758,CUST_00000475,TXN_0000044982,None,0.313,0.258,0.258,0.482,0.251,0
FRD_00008759,CUST_00000191,TXN_0000018073,None,0.217,0.285,0.394,0.022,0.164,0
FRD_00008760,CUST_00000281,TXN_0000026592,None,0.115,0.237,0.0,0.115,0.018,0
FRD_00008761,CUST_00000561,TXN_0000053149,None,0.16,0.241,0.161,0.171,0.001,0
FRD_00008762,CUST_00000664,TXN_0000062885,None,0.153,0.166,0.236,0.19,0.0,0
FRD_00008763,CUST_00000097,TXN_0000009210,None,0.161,0.343,0.182,0.014,0.007,0
FRD_00008764,CUST_00000518,TXN_0000049096,None,0.258,0.272,0.236,0.337,0.157,0
FRD_00008765,CUST_00000013,TXN_0000001194,None,0.148,0.243,0.035,0.192,0.038,0
FRD_00008766,CUST_00000629,TXN_0000059584,None,0.077,0.194,0.005,0.031,0.0,0
FRD_00008767,CUST_00000210,TXN_0000019900,Card Not Present (CNP) Fraud,0.385,0.934,0.004,0.159,0.086,1
FRD_00008768,CUST_00000801,TXN_0000075885,None,0.125,0.166,0.005,0.263,0.0,0
FRD_00008769,CUST_00000979,TXN_0000092727,None,0.15,0.223,0.087,0.217,0.002,0
FRD_00008770,CUST_00000345,TXN_0000032696,None,0.128,0.081,0.116,0.246,0.076,0
FRD_00008771,CUST_00000075,TXN_0000007057,None,0.122,0.13,0.239,0.095,0.026,0
FRD_00008772,CUST_00000764,TXN_0000072366,None,0.142,0.182,0.132,0.209,0.0,0
FRD_00008773,CUST_00000140,TXN_0000013283,None,0.435,0.218,0.591,0.591,0.466,0
FRD_00008774,CUST_00000958,TXN_0000090695,None,0.144,0.159,0.023,0.319,0.021,0
FRD_00008775,CUST_00000284,TXN_0000026872,None,0.194,0.1,0.281,0.409,0.001,0
FRD_00008776,CUST_00000313,TXN_0000029641,None,0.209,0.197,0.054,0.46,0.07,0
FRD_00008777,CUST_00000924,TXN_0000087538,None,0.26,0.327,0.0,0.582,0.0,0
FRD_00008778,CUST_00000437,TXN_0000041389,None,0.139,0.32,0.029,0.079,0.005,0
FRD_00008779,CUST_00000432,TXN_0000040939,None,0.074,0.1,0.131,0.052,0.0,0
FRD_00008780,CUST_00000564,TXN_0000053396,None,0.168,0.29,0.321,0.009,0.0,0
FRD_00008781,CUST_00000041,TXN_0000003836,None,0.128,0.223,0.038,0.169,0.0,0
FRD_00008782,CUST_00000922,TXN_0000087289,None,0.109,0.164,0.088,0.132,0.004,0
FRD_00008783,CUST_00000112,TXN_0000010642,None,0.122,0.265,0.075,0.052,0.005,0
FRD_00008784,CUST_00000794,TXN_0000075255,None,0.202,0.209,0.014,0.46,0.053,0
FRD_00008785,CUST_00000508,TXN_0000048097,None,0.097,0.081,0.0,0.207,0.085,0
FRD_00008786,CUST_00000104,TXN_0000009790,None,0.175,0.206,0.04,0.376,0.006,0
FRD_00008787,CUST_00000748,TXN_0000070847,None,0.12,0.297,0.042,0.031,0.001,0
FRD_00008788,CUST_00000543,TXN_0000051417,Account Takeover (ATO),0.419,0.974,0.08,0.136,0.14,1
FRD_00008789,CUST_00000516,TXN_0000048841,None,0.143,0.263,0.024,0.179,0.008,0
FRD_00008790,CUST_00000900,TXN_0000085210,None,0.26,0.123,0.0,0.441,0.531,0
FRD_00008791,CUST_00000201,TXN_0000019065,None,0.193,0.217,0.112,0.377,0.002,0
FRD_00008792,CUST_00000083,TXN_0000007861,None,0.25,0.243,0.083,0.589,0.006,0
FRD_00008793,CUST_00000485,TXN_0000045948,None,0.188,0.144,0.029,0.526,0.001,0
FRD_00008794,CUST_00000623,TXN_0000058975,None,0.144,0.316,0.024,0.111,0.006,0
FRD_00008795,CUST_00000269,TXN_0000025446,None,0.065,0.099,0.097,0.045,0.0,0
FRD_00008796,CUST_00000720,TXN_0000068250,None,0.214,0.335,0.01,0.313,0.081,0
FRD_00008797,CUST_00000957,TXN_0000090614,None,0.159,0.283,0.073,0.114,0.083,0
FRD_00008798,CUST_00000816,TXN_0000077290,None,0.148,0.259,0.126,0.1,0.034,0
FRD_00008799,CUST_00000501,TXN_0000047417,None,0.133,0.179,0.02,0.267,0.0,0
FRD_00008800,CUST_00000501,TXN_0000047490,None,0.129,0.087,0.004,0.105,0.355,0
FRD_00008801,CUST_00000418,TXN_0000039577,None,0.138,0.319,0.041,0.069,0.005,0
FRD_00008802,CUST_00000055,TXN_0000005174,None,0.215,0.199,0.229,0.367,0.041,0
FRD_00008803,CUST_00000108,TXN_0000010222,None,0.122,0.157,0.054,0.012,0.265,0
FRD_00008804,CUST_00000470,TXN_0000044522,UPI Phishing / Collect Request Fraud,0.344,0.946,0.01,0.039,0.007,1
FRD_00008805,CUST_00000119,TXN_0000011294,None,0.172,0.164,0.064,0.407,0.002,0
FRD_00008806,CUST_00000798,TXN_0000075597,None,0.22,0.116,0.077,0.649,0.009,0
FRD_00008807,CUST_00000062,TXN_0000005833,None,0.212,0.337,0.005,0.008,0.453,0
FRD_00008808,CUST_00000698,TXN_0000066103,None,0.1,0.225,0.05,0.046,0.0,0
FRD_00008809,CUST_00000879,TXN_0000083221,None,0.104,0.067,0.063,0.259,0.014,0
FRD_00008810,CUST_00000258,TXN_0000024369,None,0.121,0.144,0.291,0.035,0.019,0
FRD_00008811,CUST_00000258,TXN_0000024398,None,0.099,0.148,0.109,0.1,0.0,0
FRD_00008812,CUST_00000884,TXN_0000083711,None,0.103,0.24,0.016,0.063,0.0,0
FRD_00008813,CUST_00000946,TXN_0000089605,None,0.311,0.255,0.236,0.697,0.001,0
FRD_00008814,CUST_00000326,TXN_0000030878,None,0.074,0.022,0.008,0.259,0.0,0
FRD_00008815,CUST_00000194,TXN_0000018392,None,0.091,0.209,0.003,0.064,0.006,0
FRD_00008816,CUST_00000567,TXN_0000053651,None,0.149,0.203,0.03,0.287,0.002,0
FRD_00008817,CUST_00000034,TXN_0000003190,None,0.101,0.09,0.0,0.279,0.001,0
FRD_00008818,CUST_00000874,TXN_0000082814,None,0.295,0.314,0.107,0.649,0.006,0
FRD_00008819,CUST_00000911,TXN_0000086252,None,0.152,0.369,0.043,0.054,0.003,0
FRD_00008820,CUST_00000295,TXN_0000027919,None,0.127,0.178,0.001,0.192,0.082,0
FRD_00008821,CUST_00000967,TXN_0000091588,None,0.265,0.345,0.386,0.268,0.0,0
FRD_00008822,CUST_00000369,TXN_0000034976,None,0.239,0.322,0.186,0.063,0.368,0
FRD_00008823,CUST_00000513,TXN_0000048561,None,0.225,0.246,0.01,0.312,0.296,0
FRD_00008824,CUST_00000281,TXN_0000026576,None,0.073,0.158,0.073,0.013,0.0,0
FRD_00008825,CUST_00000804,TXN_0000076151,None,0.129,0.105,0.102,0.287,0.0,0
FRD_00008826,CUST_00000510,TXN_0000048343,None,0.088,0.172,0.02,0.09,0.005,0
FRD_00008827,CUST_00000826,TXN_0000078218,UPI Phishing / Collect Request Fraud,0.374,0.93,0.006,0.182,0.009,1
FRD_00008828,CUST_00000851,TXN_0000080583,None,0.11,0.109,0.0,0.286,0.0,0
FRD_00008829,CUST_00000956,TXN_0000090506,None,0.085,0.114,0.041,0.145,0.003,0
FRD_00008830,CUST_00000762,TXN_0000072207,None,0.169,0.244,0.006,0.299,0.038,0
FRD_00008831,CUST_00000855,TXN_0000080943,None,0.151,0.166,0.213,0.156,0.055,0
FRD_00008832,CUST_00000851,TXN_0000080621,None,0.033,0.027,0.042,0.061,0.0,0
FRD_00008833,CUST_00000228,TXN_0000021616,None,0.127,0.273,0.064,0.073,0.0,0
FRD_00008834,CUST_00000118,TXN_0000011193,None,0.089,0.2,0.031,0.051,0.001,0
FRD_00008835,CUST_00000825,TXN_0000078191,None,0.091,0.252,0.006,0.008,0.0,0
FRD_00008836,CUST_00000369,TXN_0000034916,None,0.256,0.313,0.462,0.189,0.035,0
FRD_00008837,CUST_00000992,TXN_0000093946,None,0.199,0.315,0.153,0.23,0.002,0
FRD_00008838,CUST_00000989,TXN_0000093656,None,0.048,0.107,0.0,0.042,0.001,0
FRD_00008839,CUST_00000929,TXN_0000088007,None,0.151,0.226,0.003,0.197,0.108,0
FRD_00008840,CUST_00000432,TXN_0000040893,None,0.11,0.263,0.089,0.0,0.0,0
